customer_id,product,viewed,clicked,applied,approved,used
C103075,Travel Credit Card,1,0,0,0,0
C103075,Personal Loan,1,1,0,0,0
C103075,Premium Banking Account,1,1,0,0,0
C103077,Term Insurance,1,1,0,0,0
C103077,Fuel Credit Card,1,1,0,0,0
C103077,Fixed Deposit,1,0,0,0,0
C103077,Investment Plan (Mutual Fund SIP),1,1,0,0,0
C103078,Home Loan,1,1,1,1,1
C103079,Premium Banking Account,1,0,0,0,0
C103079,Fuel Credit Card,1,0,0,0,0
C103079,Travel Credit Card,1,1,0,0,0
C103079,Home Loan,1,1,0,0,0
C103079,Term Insurance,1,0,0,0,0
C103080,Fixed Deposit,1,0,0,0,0
C103080,Cashback Credit Card,1,0,0,0,0
C103081,Fixed Deposit,1,1,0,0,0
C103081,Premium Credit Card,1,1,0,0,0
C103081,Term Insurance,1,1,1,0,0
C103081,Cashback Credit Card,1,1,0,0,0
C103081,Fuel Credit Card,1,1,1,1,1
C103082,Fixed Deposit,1,0,0,0,0
C103083,Premium Credit Card,1,1,1,1,1
C103083,Recurring Deposit,1,1,1,1,1
C103085,Fixed Deposit,1,1,0,0,0
C103085,Cashback Credit Card,1,1,0,0,0
C103085,Home Loan,1,0,0,0,0
C103085,Fuel Credit Card,1,0,0,0,0
C103086,Term Insurance,1,1,0,0,0
C103087,Recurring Deposit,1,1,0,0,0
C103087,Travel Credit Card,1,0,0,0,0
C103087,Fuel Credit Card,1,0,0,0,0
C103088,Premium Credit Card,1,0,0,0,0
C103088,Personal Loan,1,0,0,0,0
C103088,Home Loan,1,1,0,0,0
C103089,Premium Credit Card,1,0,0,0,0
C103089,Fixed Deposit,1,1,0,0,0
C103089,Recurring Deposit,1,1,0,0,0
C103089,Personal Loan,1,1,0,0,0
C103089,Investment Plan (Mutual Fund SIP),1,0,0,0,0
C103090,Term Insurance,1,0,0,0,0
C103090,Fixed Deposit,1,0,0,0,0
C103090,Cashback Credit Card,1,1,1,1,1
C103091,Recurring Deposit,1,1,1,1,1
C103091,Personal Loan,1,1,0,0,0
C103091,Term Insurance,1,1,0,0,0
C103092,Fuel Credit Card,1,1,0,0,0
C103092,Term Insurance,1,0,0,0,0
C103092,Premium Banking Account,1,0,0,0,0
C103092,Recurring Deposit,1,0,0,0,0
C103094,Personal Loan,1,0,0,0,0
C103095,Premium Credit Card,1,0,0,0,0
C103095,Personal Loan,1,0,0,0,0
C103096,Personal Loan,1,1,0,0,0
C103096,Investment Plan (Mutual Fund SIP),1,0,0,0,0
C103097,Premium Banking Account,1,1,0,0,0
C103097,Cashback Credit Card,1,0,0,0,0
C103097,Fuel Credit Card,1,0,0,0,0
C103097,Personal Loan,1,0,0,0,0
C103097,Term Insurance,1,0,0,0,0
C103098,Cashback Credit Card,1,1,0,0,0
C103099,Term Insurance,1,1,0,0,0
C103100,Premium Banking Account,1,1,1,1,1
C103100,Fuel Credit Card,1,0,0,0,0
C103101,Premium Credit Card,1,0,0,0,0
C103101,Premium Banking Account,1,1,0,0,0
C103101,Home Loan,1,0,0,0,0
C103102,Term Insurance,1,1,0,0,0
C103103,Premium Credit Card,1,1,1,1,1
C103103,Travel Credit Card,1,1,1,1,1
C103103,Fuel Credit Card,1,1,0,0,0
C103103,Term Insurance,1,1,1,0,0
C103103,Personal Loan,1,1,0,0,0
C103104,Investment Plan (Mutual Fund SIP),1,1,0,0,0
C103105,Premium Credit Card,1,1,0,0,0
C103105,Cashback Credit Card,1,0,0,0,0
C103106,Recurring Deposit,1,1,0,0,0
C103106,Term Insurance,1,1,0,0,0
C103107,Fixed Deposit,1,1,0,0,0
C103107,Investment Plan (Mutual Fund SIP),1,1,0,0,0
C103107,Premium Banking Account,1,1,0,0,0
C103108,Premium Banking Account,1,0,0,0,0
C103108,Home Loan,1,1,1,0,0
C103108,Fuel Credit Card,1,1,0,0,0
C103108,Travel Credit Card,1,0,0,0,0
C103108,Investment Plan (Mutual Fund SIP),1,1,0,0,0
C103110,Recurring Deposit,1,0,0,0,0
C103110,Fixed Deposit,1,0,0,0,0
C103110,Home Loan,1,1,0,0,0
C103110,Personal Loan,1,1,0,0,0
C103111,Personal Loan,1,0,0,0,0
C103111,Term Insurance,1,0,0,0,0
C103112,Term Insurance,1,0,0,0,0
C103112,Premium Credit Card,1,1,1,1,1
C103112,Home Loan,1,1,0,0,0
C103112,Recurring Deposit,1,0,0,0,0
C103112,Travel Credit Card,1,1,0,0,0
C103113,Travel Credit Card,1,1,0,0,0
C103113,Premium Banking Account,1,1,0,0,0
C103114,Premium Banking Account,1,0,0,0,0
C103115,Home Loan,1,1,0,0,0
C103115,Travel Credit Card,1,1,1,0,0
C103116,Premium Credit Card,1,1,1,0,0
C103116,Fuel Credit Card,1,1,0,0,0
C103117,Personal Loan,1,1,0,0,0
C103117,Term Insurance,1,1,0,0,0
C103117,Recurring Deposit,1,0,0,0,0
C103117,Travel Credit Card,1,0,0,0,0
C103117,Home Loan,1,0,0,0,0
C103118,Premium Banking Account,1,0,0,0,0
C103118,Travel Credit Card,1,0,0,0,0
C103118,Fuel Credit Card,1,0,0,0,0
C103118,Recurring Deposit,1,0,0,0,0
C103120,Fuel Credit Card,1,0,0,0,0
C103120,Investment Plan (Mutual Fund SIP),1,1,0,0,0
C103120,Personal Loan,1,1,0,0,0
C103120,Premium Banking Account,1,0,0,0,0
C103121,Investment Plan (Mutual Fund SIP),1,1,0,0,0
C103121,Personal Loan,1,1,1,1,1
C103122,Cashback Credit Card,1,1,0,0,0
C103122,Fixed Deposit,1,0,0,0,0
C103122,Premium Banking Account,1,0,0,0,0
C103122,Home Loan,1,1,0,0,0
C103124,Personal Loan,1,1,0,0,0
C103124,Home Loan,1,1,1,1,0
C103124,Cashback Credit Card,1,1,0,0,0
C103124,Fuel Credit Card,1,1,0,0,0
C103126,Personal Loan,1,0,0,0,0
C103126,Premium Credit Card,1,1,1,0,0
C103127,Investment Plan (Mutual Fund SIP),1,0,0,0,0
C103127,Fuel Credit Card,1,0,0,0,0
C103127,Term Insurance,1,1,1,0,0
C103127,Home Loan,1,0,0,0,0
C103127,Personal Loan,1,0,0,0,0
C103128,Premium Banking Account,1,1,1,1,1
C103128,Recurring Deposit,1,1,0,0,0
C103128,Personal Loan,1,0,0,0,0
C103129,Premium Credit Card,1,1,0,0,0
C103129,Investment Plan (Mutual Fund SIP),1,1,1,0,0
C103129,Personal Loan,1,1,1,1,1
C103129,Travel Credit Card,1,1,0,0,0
C103130,Travel Credit Card,1,1,0,0,0
C103130,Term Insurance,1,0,0,0,0
C103131,Cashback Credit Card,1,1,0,0,0
C103131,Home Loan,1,1,1,1,1
C103132,Investment Plan (Mutual Fund SIP),1,1,0,0,0
C103132,Cashback Credit Card,1,1,0,0,0
C103133,Personal Loan,1,0,0,0,0
C103133,Cashback Credit Card,1,1,1,1,1
C103135,Premium Banking Account,1,1,1,0,0
C103136,Fuel Credit Card,1,0,0,0,0
C103136,Recurring Deposit,1,0,0,0,0
C103136,Investment Plan (Mutual Fund SIP),1,1,0,0,0
C103138,Fuel Credit Card,1,0,0,0,0
C103139,Travel Credit Card,1,0,0,0,0
C103139,Investment Plan (Mutual Fund SIP),1,1,1,0,0
C103140,Investment Plan (Mutual Fund SIP),1,0,0,0,0
C103140,Premium Credit Card,1,0,0,0,0
C103140,Home Loan,1,0,0,0,0
C103141,Cashback Credit Card,1,0,0,0,0
C103141,Travel Credit Card,1,0,0,0,0
C103141,Fuel Credit Card,1,0,0,0,0
C103141,Investment Plan (Mutual Fund SIP),1,0,0,0,0
C103141,Recurring Deposit,1,1,1,1,1
C103143,Recurring Deposit,1,0,0,0,0
C103143,Home Loan,1,0,0,0,0
C103143,Fixed Deposit,1,0,0,0,0
C103143,Premium Credit Card,1,1,1,0,0
C103144,Cashback Credit Card,1,1,1,0,0
C103144,Personal Loan,1,1,0,0,0
C103144,Premium Banking Account,1,0,0,0,0
C103145,Premium Credit Card,1,1,0,0,0
C103145,Fuel Credit Card,1,1,1,0,0
C103145,Home Loan,1,0,0,0,0
C103145,Cashback Credit Card,1,1,0,0,0
C103145,Fixed Deposit,1,1,0,0,0
C103147,Term Insurance,1,1,0,0,0
C103147,Cashback Credit Card,1,1,0,0,0
C103147,Home Loan,1,0,0,0,0
C103148,Home Loan,1,1,0,0,0
C103148,Fixed Deposit,1,0,0,0,0
C103148,Premium Credit Card,1,0,0,0,0
C103148,Personal Loan,1,0,0,0,0
C103148,Fuel Credit Card,1,1,0,0,0
C103149,Travel Credit Card,1,1,1,1,1
C103150,Home Loan,1,0,0,0,0
C103150,Fixed Deposit,1,0,0,0,0
C103150,Travel Credit Card,1,1,0,0,0
C103150,Investment Plan (Mutual Fund SIP),1,0,0,0,0
C103151,Recurring Deposit,1,0,0,0,0
C103151,Fixed Deposit,1,1,0,0,0
C103152,Home Loan,1,1,1,1,1
C103152,Premium Credit Card,1,0,0,0,0
C103153,Home Loan,1,1,0,0,0
C103153,Premium Credit Card,1,0,0,0,0
C103153,Fixed Deposit,1,1,0,0,0
C103153,Fuel Credit Card,1,1,0,0,0
C103155,Home Loan,1,0,0,0,0
C103155,Fuel Credit Card,1,1,0,0,0
C103155,Recurring Deposit,1,0,0,0,0
C103155,Travel Credit Card,1,0,0,0,0
C103156,Travel Credit Card,1,1,1,1,1
C103156,Premium Credit Card,1,1,1,0,0
C103156,Investment Plan (Mutual Fund SIP),1,0,0,0,0
C103156,Recurring Deposit,1,0,0,0,0
C103157,Fuel Credit Card,1,0,0,0,0
C103157,Term Insurance,1,0,0,0,0
C103157,Home Loan,1,0,0,0,0
C103158,Term Insurance,1,1,0,0,0
C103159,Term Insurance,1,0,0,0,0
C103159,Travel Credit Card,1,0,0,0,0
C103159,Recurring Deposit,1,0,0,0,0
C103159,Fixed Deposit,1,0,0,0,0
C103160,Home Loan,1,1,0,0,0
C103160,Fixed Deposit,1,1,0,0,0
C103161,Fuel Credit Card,1,1,0,0,0
C103161,Premium Banking Account,1,1,0,0,0
C103161,Cashback Credit Card,1,1,1,1,1
C103162,Fixed Deposit,1,1,1,1,1
C103162,Premium Credit Card,1,1,0,0,0
C103163,Term Insurance,1,0,0,0,0
C103163,Travel Credit Card,1,0,0,0,0
C103163,Recurring Deposit,1,1,0,0,0
C103165,Home Loan,1,0,0,0,0
C103165,Cashback Credit Card,1,1,0,0,0
C103167,Personal Loan,1,0,0,0,0
C103167,Home Loan,1,0,0,0,0
C103167,Cashback Credit Card,1,1,0,0,0
C103168,Premium Credit Card,1,1,0,0,0
C103169,Premium Banking Account,1,1,1,0,0
C103169,Investment Plan (Mutual Fund SIP),1,0,0,0,0
C103169,Cashback Credit Card,1,0,0,0,0
C103169,Fixed Deposit,1,1,0,0,0
C103170,Personal Loan,1,0,0,0,0
C103170,Premium Credit Card,1,1,1,1,0
C103171,Investment Plan (Mutual Fund SIP),1,0,0,0,0
C103171,Premium Credit Card,1,0,0,0,0
C103171,Term Insurance,1,0,0,0,0
C103171,Fuel Credit Card,1,1,0,0,0
C103171,Personal Loan,1,0,0,0,0
C103172,Travel Credit Card,1,1,0,0,0
C103172,Cashback Credit Card,1,0,0,0,0
C103172,Recurring Deposit,1,1,0,0,0
C103172,Home Loan,1,1,0,0,0
C103173,Fuel Credit Card,1,1,1,1,1
C103173,Recurring Deposit,1,0,0,0,0
C103173,Premium Banking Account,1,1,0,0,0
C103173,Investment Plan (Mutual Fund SIP),1,1,0,0,0
C103173,Home Loan,1,1,0,0,0
C103174,Premium Credit Card,1,1,0,0,0
C103174,Personal Loan,1,0,0,0,0
C103175,Investment Plan (Mutual Fund SIP),1,0,0,0,0
C103176,Fuel Credit Card,1,1,0,0,0
C103176,Investment Plan (Mutual Fund SIP),1,1,1,1,1
C103176,Home Loan,1,0,0,0,0
C103177,Fixed Deposit,1,1,0,0,0
C103177,Recurring Deposit,1,1,1,1,1
C103178,Investment Plan (Mutual Fund SIP),1,1,1,1,1
C103179,Fuel Credit Card,1,0,0,0,0
C103179,Premium Banking Account,1,1,0,0,0
C103179,Personal Loan,1,1,0,0,0
C103181,Premium Credit Card,1,0,0,0,0
C103182,Personal Loan,1,1,0,0,0
C103182,Premium Banking Account,1,0,0,0,0
C103182,Home Loan,1,0,0,0,0
C103182,Recurring Deposit,1,0,0,0,0
C103183,Premium Banking Account,1,0,0,0,0
C103184,Travel Credit Card,1,1,0,0,0
C103184,Investment Plan (Mutual Fund SIP),1,1,0,0,0
C103184,Recurring Deposit,1,0,0,0,0
C103184,Home Loan,1,0,0,0,0
C103185,Investment Plan (Mutual Fund SIP),1,0,0,0,0
C103186,Premium Credit Card,1,0,0,0,0
C103186,Cashback Credit Card,1,1,1,1,1
C103186,Recurring Deposit,1,0,0,0,0
C103186,Personal Loan,1,1,1,0,0
C103189,Recurring Deposit,1,0,0,0,0
C103189,Premium Credit Card,1,1,0,0,0
C103189,Personal Loan,1,1,1,1,1
C103189,Term Insurance,1,0,0,0,0
C103190,Investment Plan (Mutual Fund SIP),1,0,0,0,0
C103190,Cashback Credit Card,1,0,0,0,0
C103191,Investment Plan (Mutual Fund SIP),1,1,0,0,0
C103191,Fixed Deposit,1,0,0,0,0
C103192,Fuel Credit Card,1,1,1,1,1
C103193,Cashback Credit Card,1,0,0,0,0
C103193,Home Loan,1,1,0,0,0
C103193,Personal Loan,1,0,0,0,0
C103193,Investment Plan (Mutual Fund SIP),1,1,1,1,1
C103194,Personal Loan,1,1,0,0,0
C103195,Premium Credit Card,1,1,0,0,0
C103195,Cashback Credit Card,1,1,0,0,0
C103195,Fixed Deposit,1,1,1,1,1
C103195,Personal Loan,1,1,1,0,0
C103195,Investment Plan (Mutual Fund SIP),1,1,0,0,0
C103196,Travel Credit Card,1,1,1,1,1
C103196,Personal Loan,1,0,0,0,0
C103198,Term Insurance,1,0,0,0,0
C103198,Home Loan,1,1,0,0,0
C103198,Cashback Credit Card,1,1,0,0,0
C103198,Premium Credit Card,1,0,0,0,0
C103199,Cashback Credit Card,1,1,1,1,1
C103199,Premium Credit Card,1,1,0,0,0
C103199,Personal Loan,1,0,0,0,0
C103199,Investment Plan (Mutual Fund SIP),1,0,0,0,0
C103200,Personal Loan,1,1,0,0,0
C103201,Fixed Deposit,1,1,0,0,0
C103202,Term Insurance,1,0,0,0,0
C103202,Cashback Credit Card,1,0,0,0,0
C103203,Premium Credit Card,1,0,0,0,0
C103203,Travel Credit Card,1,0,0,0,0
C103204,Travel Credit Card,1,1,0,0,0
C103204,Fuel Credit Card,1,1,0,0,0
C103205,Fixed Deposit,1,1,1,1,1
C103205,Premium Banking Account,1,0,0,0,0
C103205,Recurring Deposit,1,0,0,0,0
C103206,Term Insurance,1,0,0,0,0
C103207,Travel Credit Card,1,0,0,0,0
C103207,Cashback Credit Card,1,1,1,1,1
C103207,Investment Plan (Mutual Fund SIP),1,0,0,0,0
C103207,Term Insurance,1,0,0,0,0
C103207,Personal Loan,1,0,0,0,0
C103208,Investment Plan (Mutual Fund SIP),1,1,0,0,0
C103208,Term Insurance,1,1,1,0,0
C103209,Premium Credit Card,1,1,1,1,1
C103209,Premium Banking Account,1,1,0,0,0
C103210,Term Insurance,1,1,1,1,1
C103210,Cashback Credit Card,1,1,0,0,0
C103210,Investment Plan (Mutual Fund SIP),1,0,0,0,0
C103210,Fixed Deposit,1,1,0,0,0
C103211,Premium Banking Account,1,1,0,0,0
C103211,Fuel Credit Card,1,1,0,0,0
C103211,Investment Plan (Mutual Fund SIP),1,1,0,0,0
C103211,Premium Credit Card,1,0,0,0,0
C103211,Recurring Deposit,1,0,0,0,0
C103213,Cashback Credit Card,1,1,1,1,1
C103213,Term Insurance,1,1,0,0,0
C103213,Premium Credit Card,1,0,0,0,0
C103213,Home Loan,1,1,0,0,0
C103213,Personal Loan,1,0,0,0,0
C103214,Fuel Credit Card,1,0,0,0,0
C103214,Personal Loan,1,1,1,0,0
C103214,Recurring Deposit,1,1,0,0,0
C103215,Fuel Credit Card,1,0,0,0,0
C103215,Travel Credit Card,1,0,0,0,0
C103215,Premium Banking Account,1,1,0,0,0
C103215,Premium Credit Card,1,1,1,0,0
C103215,Cashback Credit Card,1,1,0,0,0
C103219,Travel Credit Card,1,1,0,0,0
C103219,Premium Credit Card,1,1,0,0,0
C103219,Cashback Credit Card,1,1,0,0,0
C103219,Home Loan,1,1,1,1,1
C103219,Investment Plan (Mutual Fund SIP),1,0,0,0,0
C103220,Personal Loan,1,0,0,0,0
C103220,Investment Plan (Mutual Fund SIP),1,0,0,0,0
C103220,Premium Credit Card,1,1,0,0,0
C103220,Cashback Credit Card,1,0,0,0,0
C103221,Premium Banking Account,1,1,0,0,0
C103221,Cashback Credit Card,1,1,1,0,0
C103221,Home Loan,1,0,0,0,0
C103222,Home Loan,1,1,1,0,0
C103222,Travel Credit Card,1,0,0,0,0
C103222,Fuel Credit Card,1,1,0,0,0
C103222,Term Insurance,1,1,1,1,1
C103222,Cashback Credit Card,1,0,0,0,0
C103223,Recurring Deposit,1,1,0,0,0
C103223,Fixed Deposit,1,0,0,0,0
C103223,Premium Banking Account,1,0,0,0,0
C103223,Investment Plan (Mutual Fund SIP),1,1,1,1,1
C103225,Premium Credit Card,1,0,0,0,0
C103225,Investment Plan (Mutual Fund SIP),1,1,1,0,0
C103225,Travel Credit Card,1,0,0,0,0
C103225,Term Insurance,1,0,0,0,0
C103226,Travel Credit Card,1,0,0,0,0
C103227,Travel Credit Card,1,1,0,0,0
C103227,Fixed Deposit,1,1,1,1,1
C103227,Recurring Deposit,1,1,0,0,0
C103227,Cashback Credit Card,1,1,0,0,0
C103227,Fuel Credit Card,1,1,1,1,1
C103228,Premium Credit Card,1,1,0,0,0
C103228,Premium Banking Account,1,1,0,0,0
C103228,Personal Loan,1,1,1,1,1
C103228,Home Loan,1,0,0,0,0
C103228,Cashback Credit Card,1,1,0,0,0
C103229,Cashback Credit Card,1,1,0,0,0
C103230,Personal Loan,1,1,0,0,0
C103230,Investment Plan (Mutual Fund SIP),1,1,0,0,0
C103230,Home Loan,1,0,0,0,0
C103231,Fuel Credit Card,1,1,1,1,0
C103232,Fuel Credit Card,1,0,0,0,0
C103233,Cashback Credit Card,1,1,0,0,0
C103233,Premium Credit Card,1,0,0,0,0
C103233,Recurring Deposit,1,1,0,0,0
C103233,Home Loan,1,0,0,0,0
C103233,Travel Credit Card,1,1,0,0,0
C103235,Investment Plan (Mutual Fund SIP),1,1,0,0,0
C103235,Travel Credit Card,1,1,1,0,0
C103235,Cashback Credit Card,1,0,0,0,0
C103235,Fixed Deposit,1,1,0,0,0
C103236,Fixed Deposit,1,1,1,1,1
C103236,Term Insurance,1,0,0,0,0
C103236,Home Loan,1,1,0,0,0
C103236,Premium Banking Account,1,1,1,1,1
C103236,Fuel Credit Card,1,0,0,0,0
C103237,Home Loan,1,1,1,1,1
C103237,Fixed Deposit,1,0,0,0,0
C103237,Travel Credit Card,1,0,0,0,0
C103237,Term Insurance,1,1,1,1,1
C103237,Fuel Credit Card,1,0,0,0,0
C103238,Premium Credit Card,1,0,0,0,0
C103238,Investment Plan (Mutual Fund SIP),1,0,0,0,0
C103238,Home Loan,1,1,1,1,1
C103239,Home Loan,1,0,0,0,0
C103239,Term Insurance,1,1,1,0,0
C103240,Investment Plan (Mutual Fund SIP),1,0,0,0,0
C103240,Personal Loan,1,0,0,0,0
C103241,Fuel Credit Card,1,0,0,0,0
C103241,Travel Credit Card,1,1,0,0,0
C103242,Premium Banking Account,1,1,1,0,0
C103242,Premium Credit Card,1,0,0,0,0
C103243,Travel Credit Card,1,0,0,0,0
C103243,Fixed Deposit,1,0,0,0,0
C103243,Investment Plan (Mutual Fund SIP),1,1,0,0,0
C103243,Term Insurance,1,1,1,1,1
C103243,Recurring Deposit,1,1,0,0,0
C103245,Fuel Credit Card,1,1,1,1,0
C103245,Premium Credit Card,1,0,0,0,0
C103246,Premium Credit Card,1,1,0,0,0
C103246,Term Insurance,1,1,0,0,0
C103246,Travel Credit Card,1,0,0,0,0
C103246,Recurring Deposit,1,1,0,0,0
C103246,Premium Banking Account,1,0,0,0,0
C103247,Fixed Deposit,1,0,0,0,0
C103248,Fixed Deposit,1,1,0,0,0
C103248,Premium Credit Card,1,1,1,0,0
C103248,Investment Plan (Mutual Fund SIP),1,0,0,0,0
C103248,Recurring Deposit,1,0,0,0,0
C103248,Fuel Credit Card,1,1,1,0,0
C103249,Recurring Deposit,1,0,0,0,0
C103249,Home Loan,1,1,0,0,0
C103250,Recurring Deposit,1,0,0,0,0
C103251,Home Loan,1,0,0,0,0
C103251,Term Insurance,1,1,0,0,0
C103251,Recurring Deposit,1,0,0,0,0
C103251,Travel Credit Card,1,0,0,0,0
C103251,Fuel Credit Card,1,1,0,0,0
C103252,Personal Loan,1,1,1,1,1
C103252,Fuel Credit Card,1,0,0,0,0
C103253,Term Insurance,1,0,0,0,0
C103253,Personal Loan,1,1,1,1,1
C103253,Fuel Credit Card,1,1,0,0,0
C103253,Home Loan,1,0,0,0,0
C103254,Home Loan,1,1,1,1,1
C103254,Cashback Credit Card,1,1,1,0,0
C103254,Fixed Deposit,1,0,0,0,0
C103256,Investment Plan (Mutual Fund SIP),1,1,0,0,0
C103257,Investment Plan (Mutual Fund SIP),1,1,0,0,0
C103257,Fixed Deposit,1,0,0,0,0
C103257,Travel Credit Card,1,1,0,0,0
C103258,Premium Credit Card,1,1,0,0,0
C103258,Term Insurance,1,1,0,0,0
C103258,Personal Loan,1,0,0,0,0
C103258,Premium Banking Account,1,0,0,0,0
C103259,Term Insurance,1,1,0,0,0
C103259,Investment Plan (Mutual Fund SIP),1,0,0,0,0
C103259,Fixed Deposit,1,0,0,0,0
C103259,Travel Credit Card,1,0,0,0,0
C103259,Fuel Credit Card,1,0,0,0,0
C103261,Investment Plan (Mutual Fund SIP),1,1,0,0,0
C103262,Recurring Deposit,1,0,0,0,0
C103262,Travel Credit Card,1,0,0,0,0
C103262,Fixed Deposit,1,1,1,0,0
C103262,Home Loan,1,0,0,0,0
C103264,Recurring Deposit,1,1,1,1,1
C103264,Fuel Credit Card,1,0,0,0,0
C103264,Premium Banking Account,1,0,0,0,0
C103264,Personal Loan,1,0,0,0,0
C103265,Term Insurance,1,0,0,0,0
C103265,Cashback Credit Card,1,1,1,1,1
C103265,Home Loan,1,1,0,0,0
C103265,Premium Banking Account,1,1,1,1,0
C103266,Travel Credit Card,1,0,0,0,0
C103267,Travel Credit Card,1,1,1,1,1
C103267,Fuel Credit Card,1,1,0,0,0
C103267,Premium Credit Card,1,0,0,0,0
C103268,Term Insurance,1,0,0,0,0
C103268,Home Loan,1,1,1,1,1
C103268,Travel Credit Card,1,1,0,0,0
C103269,Term Insurance,1,1,0,0,0
C103269,Travel Credit Card,1,1,0,0,0
C103269,Cashback Credit Card,1,1,0,0,0
C103270,Cashback Credit Card,1,1,0,0,0
C103270,Travel Credit Card,1,0,0,0,0
C103270,Premium Credit Card,1,1,0,0,0
C103271,Recurring Deposit,1,1,0,0,0
C103272,Cashback Credit Card,1,0,0,0,0
C103272,Fuel Credit Card,1,1,1,1,0
C103272,Home Loan,1,1,1,1,1
C103273,Premium Credit Card,1,1,0,0,0
C103273,Recurring Deposit,1,1,0,0,0
C103273,Fixed Deposit,1,1,0,0,0
C103273,Home Loan,1,1,0,0,0
C103275,Fuel Credit Card,1,0,0,0,0
C103275,Cashback Credit Card,1,0,0,0,0
C103275,Term Insurance,1,0,0,0,0
C103275,Fixed Deposit,1,0,0,0,0
C103275,Investment Plan (Mutual Fund SIP),1,0,0,0,0
C103276,Recurring Deposit,1,1,1,0,0
C103276,Term Insurance,1,0,0,0,0
C103276,Cashback Credit Card,1,1,1,1,1
C103276,Fuel Credit Card,1,0,0,0,0
C103276,Home Loan,1,1,1,1,1
C103277,Premium Banking Account,1,1,1,0,0
C103277,Fixed Deposit,1,0,0,0,0
C103278,Home Loan,1,1,0,0,0
C103278,Travel Credit Card,1,1,0,0,0
C103279,Fixed Deposit,1,1,0,0,0
C103279,Premium Credit Card,1,0,0,0,0
C103279,Recurring Deposit,1,1,1,0,0
C103280,Fixed Deposit,1,1,1,0,0
C103280,Recurring Deposit,1,0,0,0,0
C103281,Term Insurance,1,1,0,0,0
C103281,Home Loan,1,1,0,0,0
C103281,Premium Banking Account,1,0,0,0,0
C103281,Premium Credit Card,1,1,0,0,0
C103282,Premium Banking Account,1,1,0,0,0
C103283,Term Insurance,1,1,0,0,0
C103284,Fuel Credit Card,1,1,0,0,0
C103284,Fixed Deposit,1,0,0,0,0
C103284,Cashback Credit Card,1,1,0,0,0
C103286,Travel Credit Card,1,0,0,0,0
C103286,Investment Plan (Mutual Fund SIP),1,1,0,0,0
C103286,Home Loan,1,1,0,0,0
C103288,Home Loan,1,0,0,0,0
C103288,Term Insurance,1,1,0,0,0
C103288,Recurring Deposit,1,0,0,0,0
C103288,Fixed Deposit,1,0,0,0,0
C103288,Fuel Credit Card,1,0,0,0,0
C103289,Travel Credit Card,1,1,1,1,1
C103289,Recurring Deposit,1,1,0,0,0
C103289,Cashback Credit Card,1,1,0,0,0
C103289,Premium Credit Card,1,0,0,0,0
C103290,Personal Loan,1,0,0,0,0
C103290,Recurring Deposit,1,1,1,1,1
C103290,Premium Credit Card,1,0,0,0,0
C103290,Premium Banking Account,1,1,0,0,0
C103291,Personal Loan,1,1,0,0,0
C103291,Travel Credit Card,1,0,0,0,0
C103291,Fixed Deposit,1,1,1,1,0
C103291,Term Insurance,1,1,1,1,1
C103292,Investment Plan (Mutual Fund SIP),1,1,0,0,0
C103293,Travel Credit Card,1,1,0,0,0
C103293,Term Insurance,1,1,0,0,0
C103293,Home Loan,1,1,1,0,0
C103293,Personal Loan,1,1,0,0,0
C103293,Cashback Credit Card,1,1,0,0,0
C103294,Recurring Deposit,1,1,0,0,0
C103294,Premium Banking Account,1,1,0,0,0
C103294,Investment Plan (Mutual Fund SIP),1,0,0,0,0
C103296,Premium Banking Account,1,1,1,0,0
C103297,Fixed Deposit,1,1,0,0,0
C103298,Fuel Credit Card,1,1,1,1,0
C103298,Term Insurance,1,0,0,0,0
C103298,Investment Plan (Mutual Fund SIP),1,1,0,0,0
C103299,Premium Banking Account,1,1,0,0,0
C103300,Fixed Deposit,1,0,0,0,0
C103300,Fuel Credit Card,1,1,0,0,0
C103301,Fixed Deposit,1,0,0,0,0
C103301,Premium Banking Account,1,1,1,1,1
C103301,Travel Credit Card,1,0,0,0,0
C103301,Investment Plan (Mutual Fund SIP),1,0,0,0,0
C103302,Recurring Deposit,1,0,0,0,0
C103302,Cashback Credit Card,1,0,0,0,0
C103303,Investment Plan (Mutual Fund SIP),1,0,0,0,0
C103303,Fixed Deposit,1,0,0,0,0
C103303,Recurring Deposit,1,1,0,0,0
C103303,Fuel Credit Card,1,1,1,1,1
C103303,Personal Loan,1,0,0,0,0
C103304,Cashback Credit Card,1,1,0,0,0
C103304,Fixed Deposit,1,1,0,0,0
C103304,Travel Credit Card,1,1,0,0,0
C103305,Home Loan,1,0,0,0,0
C103305,Recurring Deposit,1,1,0,0,0
C103305,Travel Credit Card,1,0,0,0,0
C103305,Investment Plan (Mutual Fund SIP),1,1,0,0,0
C103306,Investment Plan (Mutual Fund SIP),1,1,0,0,0
C103307,Term Insurance,1,0,0,0,0
C103307,Investment Plan (Mutual Fund SIP),1,0,0,0,0
C103308,Recurring Deposit,1,1,1,0,0
C103308,Home Loan,1,1,0,0,0
C103308,Investment Plan (Mutual Fund SIP),1,0,0,0,0
C103308,Travel Credit Card,1,0,0,0,0
C103309,Home Loan,1,0,0,0,0
C103309,Investment Plan (Mutual Fund SIP),1,1,0,0,0
C103309,Fuel Credit Card,1,1,0,0,0
C103309,Recurring Deposit,1,0,0,0,0
C103310,Fuel Credit Card,1,1,0,0,0
